id_familia,bairro,regiao,qtd_pessoas,renda_per_capita,faixa_renda_pc,renda_familiar,faixa_renda_fam,unipessoal,cadastro_atualizado,data_atualizacao,lat,lng
FAM03559,Thomaz Coelho,Urbana,5,175.86,Pobreza,879.3,Até 1 SM,Não,Não,2023-06-04,-25.633859,-49.433297
FAM03560,Zona Rural Sul,Rural,1,0.0,Sem Renda,0.0,Até 1 SM,Sim,Sim,2025-12-03,-25.643608,-49.407138
FAM03561,Zona Rural Norte,Rural,2,0.0,Sem Renda,0.0,Até 1 SM,Não,Sim,2026-02-15,-25.528892,-49.457263
FAM03562,Estação,Urbana,4,184.16,Pobreza,736.64,Até 1 SM,Não,Sim,2024-04-29,-25.596583,-49.437203
FAM03563,Dist. Industrial Sul,Industrial,4,617.97,Acima de 2 SM,2471.88,1 a 2 SM,Não,Não,2023-08-09,-25.617693,-49.373778
FAM03564,Cachoeira,Urbana,5,348.04,Baixa Renda,1740.2,1 a 2 SM,Não,Sim,2025-10-27,-25.554252,-49.429469
FAM03565,Carvalho,Urbana,1,441.5,Acima de 2 SM,441.5,Até 1 SM,Sim,Não,2023-07-17,-25.560626,-49.452836
FAM03566,Zona Rural Leste,Rural,4,121.42,Pobreza,485.68,Até 1 SM,Não,Não,2023-09-01,-25.583046,-49.352253
FAM03567,Campina da Barra,Urbana,3,0.0,Sem Renda,0.0,Até 1 SM,Não,Não,2023-03-18,-25.585838,-49.413536
FAM03568,Boqueirão,Urbana,2,292.72,Baixa Renda,585.44,Até 1 SM,Não,Não,2023-05-28,-25.61606,-49.403776
FAM03569,Passaúna,Urbana,3,0.0,Sem Renda,0.0,Até 1 SM,Não,Sim,2024-12-30,-25.542933,-49.428245
FAM03570,Centro,Urbana,2,962.23,Acima de 2 SM,1924.46,1 a 2 SM,Não,Sim,2025-10-22,-25.583577,-49.424192
FAM03571,Zona Rural Sul,Rural,4,223.62,Baixa Renda,894.48,Até 1 SM,Não,Sim,2024-07-05,-25.663171,-49.403272
FAM03572,Zona Rural Norte,Rural,7,0.0,Sem Renda,0.0,Até 1 SM,Não,Não,2022-08-30,-25.527569,-49.463127
FAM03573,Boqueirão,Urbana,3,0.0,Sem Renda,0.0,Até 1 SM,Não,Não,2023-06-15,-25.621193,-49.376624
FAM03574,Boqueirão,Urbana,3,325.97,Baixa Renda,977.91,Até 1 SM,Não,Não,2023-07-13,-25.639294,-49.386493
FAM03575,Zona Rural Sul,Rural,3,65.0,Pobreza,195.0,Até 1 SM,Não,Sim,2025-05-17,-25.658243,-49.404856
FAM03576,Costeira,Urbana,3,169.32,Pobreza,507.96,Até 1 SM,Não,Sim,2025-10-13,-25.611959,-49.391395
FAM03577,São Luís,Urbana,2,59.99,Pobreza,119.98,Até 1 SM,Não,Sim,2024-03-30,-25.592354,-49.387464
FAM03578,Dist. Industrial Norte,Industrial,1,301.9,Baixa Renda,301.9,Até 1 SM,Sim,Não,2022-10-03,-25.548259,-49.371521
FAM03579,Campina da Barra,Urbana,4,0.0,Sem Renda,0.0,Até 1 SM,Não,Não,2022-08-24,-25.582979,-49.392779
FAM03580,Thomaz Coelho,Urbana,4,0.0,Sem Renda,0.0,Até 1 SM,Não,Não,2023-07-13,-25.630655,-49.406474
FAM03581,Estação,Urbana,2,1596.55,Acima de 2 SM,3193.1,2 a 3 SM,Não,Não,2022-05-28,-25.605147,-49.435099
FAM03582,Zona Rural Sul,Rural,4,408.41,Baixa Renda,1633.64,1 a 2 SM,Não,Sim,2024-12-02,-25.64989,-49.398058
FAM03583,Boqueirão,Urbana,3,387.08,Baixa Renda,1161.24,Até 1 SM,Não,Sim,2025-04-13,-25.625785,-49.382237
FAM03584,Thomaz Coelho,Urbana,1,110.2,Pobreza,110.2,Até 1 SM,Sim,Não,2024-02-17,-25.608201,-49.424506
FAM03585,Zona Rural Leste,Rural,3,272.95,Baixa Renda,818.85,Até 1 SM,Não,Não,2022-09-15,-25.587683,-49.341432
FAM03586,Zona Rural Sul,Rural,1,46.06,Pobreza,46.06,Até 1 SM,Sim,Sim,2025-09-15,-25.638021,-49.421859
FAM03587,Dist. Industrial Sul,Industrial,4,263.11,Baixa Renda,1052.44,Até 1 SM,Não,Não,2022-05-11,-25.630003,-49.384097
FAM03588,Iguaçu,Urbana,3,0.0,Sem Renda,0.0,Até 1 SM,Não,Sim,2025-11-08,-25.589913,-49.401497
FAM03589,Zona Rural Leste,Rural,2,557.24,Acima de 2 SM,1114.48,Até 1 SM,Não,Sim,2025-11-13,-25.603282,-49.337028
FAM03590,Zona Rural Leste,Rural,3,0.0,Sem Renda,0.0,Até 1 SM,Não,Sim,2024-10-23,-25.581882,-49.336937
FAM03591,Cachoeira,Urbana,5,0.0,Sem Renda,0.0,Até 1 SM,Não,Sim,2024-06-24,-25.54931,-49.414279
FAM03592,Campina da Barra,Urbana,2,297.45,Baixa Renda,594.9,Até 1 SM,Não,Sim,2024-12-26,-25.568337,-49.415806
FAM03593,Thomaz Coelho,Urbana,1,497.97,Acima de 2 SM,497.97,Até 1 SM,Sim,Não,2023-07-01,-25.62404,-49.407771
FAM03594,Dist. Industrial Norte,Industrial,2,0.0,Sem Renda,0.0,Até 1 SM,Não,Não,2023-04-14,-25.546669,-49.377848
FAM03595,Dist. Industrial Norte,Industrial,6,408.75,Baixa Renda,2452.5,1 a 2 SM,Não,Não,2022-08-20,-25.548461,-49.379732
FAM03596,Iguaçu,Urbana,4,88.7,Pobreza,354.8,Até 1 SM,Não,Não,2024-02-04,-25.592222,-49.407354
FAM03597,Dist. Industrial Norte,Industrial,3,95.33,Pobreza,285.99,Até 1 SM,Não,Não,2024-01-21,-25.568777,-49.381942
FAM03598,Zona Rural Norte,Rural,1,83.26,Pobreza,83.26,Até 1 SM,Sim,Sim,2026-02-19,-25.518748,-49.440331
FAM03599,Dist. Industrial Norte,Industrial,3,757.73,Acima de 2 SM,2273.19,1 a 2 SM,Não,Sim,2024-03-04,-25.544473,-49.382352
FAM03600,Zona Rural Sul,Rural,3,0.0,Sem Renda,0.0,Até 1 SM,Não,Sim,2024-05-13,-25.664155,-49.424174
FAM03601,Chapada,Urbana,3,0.0,Sem Renda,0.0,Até 1 SM,Não,Sim,2025-01-18,-25.591159,-49.442503
FAM03602,Costeira,Urbana,3,160.42,Pobreza,481.26,Até 1 SM,Não,Não,2023-10-05,-25.611037,-49.411859
FAM03603,Chapada,Urbana,7,287.03,Baixa Renda,2009.21,1 a 2 SM,Não,Não,2023-09-26,-25.591902,-49.448808
FAM03604,Iguaçu,Urbana,4,184.62,Pobreza,738.48,Até 1 SM,Não,Sim,2024-11-10,-25.614472,-49.406347
FAM03605,Fazenda Velha,Urbana,3,85.38,Pobreza,256.14,Até 1 SM,Não,Sim,2025-09-26,-25.588176,-49.372894
FAM03606,Carvalho,Urbana,3,328.93,Baixa Renda,986.79,Até 1 SM,Não,Sim,2024-12-05,-25.558249,-49.458047
FAM03607,Zona Rural Leste,Rural,1,0.0,Sem Renda,0.0,Até 1 SM,Sim,Sim,2025-01-03,-25.589043,-49.338026
FAM03608,Chapada,Urbana,1,362.53,Baixa Renda,362.53,Até 1 SM,Sim,Sim,2025-07-01,-25.598236,-49.420513
FAM03609,Zona Rural Leste,Rural,4,0.0,Sem Renda,0.0,Até 1 SM,Não,Sim,2026-01-19,-25.576309,-49.33774
FAM03610,Boqueirão,Urbana,2,186.71,Pobreza,373.42,Até 1 SM,Não,Sim,2024-11-07,-25.626203,-49.403012
FAM03611,Dist. Industrial Norte,Industrial,5,244.77,Baixa Renda,1223.85,Até 1 SM,Não,Não,2022-04-09,-25.568022,-49.387303
FAM03612,Iguaçu,Urbana,3,671.4,Acima de 2 SM,2014.2,1 a 2 SM,Não,Sim,2025-09-04,-25.608243,-49.409355
FAM03613,Campina da Barra,Urbana,2,451.72,Acima de 2 SM,903.44,Até 1 SM,Não,Não,2023-06-04,-25.579625,-49.413959
FAM03614,Fazenda Velha,Urbana,4,262.81,Baixa Renda,1051.24,Até 1 SM,Não,Não,2022-06-19,-25.587442,-49.387676
FAM03615,Boqueirão,Urbana,3,0.0,Sem Renda,0.0,Até 1 SM,Não,Não,2023-10-15,-25.640474,-49.384328
FAM03616,São Luís,Urbana,2,0.0,Sem Renda,0.0,Até 1 SM,Não,Sim,2025-11-26,-25.577572,-49.383308
FAM03617,Carvalho,Urbana,3,1218.59,Acima de 2 SM,3655.77,2 a 3 SM,Não,Não,2023-11-18,-25.575021,-49.436512
FAM03618,Thomaz Coelho,Urbana,6,254.95,Baixa Renda,1529.7,1 a 2 SM,Não,Sim,2024-10-18,-25.613646,-49.405756
FAM03619,Dist. Industrial Norte,Industrial,1,154.62,Pobreza,154.62,Até 1 SM,Sim,Não,2023-05-11,-25.556994,-49.390262
FAM03620,Zona Rural Norte,Rural,4,45.28,Pobreza,181.12,Até 1 SM,Não,Sim,2025-08-04,-25.522873,-49.438768
FAM03621,Iguaçu,Urbana,1,357.25,Baixa Renda,357.25,Até 1 SM,Sim,Não,2023-10-13,-25.596307,-49.408544
FAM03622,Zona Rural Norte,Rural,3,0.0,Sem Renda,0.0,Até 1 SM,Não,Não,2022-12-17,-25.511525,-49.461856
FAM03623,Dist. Industrial Sul,Industrial,2,672.18,Acima de 2 SM,1344.36,Até 1 SM,Não,Não,2023-09-07,-25.629784,-49.374969
FAM03624,Passaúna,Urbana,3,0.0,Sem Renda,0.0,Até 1 SM,Não,Não,2023-03-04,-25.526801,-49.441979
FAM03625,Centro,Urbana,1,0.0,Sem Renda,0.0,Até 1 SM,Sim,Sim,2024-07-30,-25.592428,-49.420751
FAM03626,Campina da Barra,Urbana,3,369.37,Baixa Renda,1108.11,Até 1 SM,Não,Sim,2025-02-20,-25.587458,-49.402683
FAM03627,Carvalho,Urbana,3,569.98,Acima de 2 SM,1709.94,1 a 2 SM,Não,Sim,2025-02-06,-25.581906,-49.448369
FAM03628,Costeira,Urbana,3,0.0,Sem Renda,0.0,Até 1 SM,Não,Sim,2024-10-22,-25.601212,-49.411326
FAM03629,Dist. Industrial Norte,Industrial,5,748.91,Acima de 2 SM,3744.55,2 a 3 SM,Não,Não,2023-07-31,-25.562809,-49.376502
FAM03630,Costeira,Urbana,1,325.5,Baixa Renda,325.5,Até 1 SM,Sim,Não,2022-09-08,-25.596196,-49.398332
FAM03631,Iguaçu,Urbana,4,120.1,Pobreza,480.4,Até 1 SM,Não,Não,2023-03-23,-25.595384,-49.392125
FAM03632,Tindiquera,Urbana,3,0.0,Sem Renda,0.0,Até 1 SM,Não,Não,2022-12-17,-25.571934,-49.423439
FAM03633,Zona Rural Norte,Rural,6,12.21,Pobreza,73.26,Até 1 SM,Não,Não,2023-11-14,-25.515633,-49.441956
FAM03634,Dist. Industrial Norte,Industrial,1,0.0,Sem Renda,0.0,Até 1 SM,Sim,Sim,2025-05-08,-25.566014,-49.388345
FAM03635,Iguaçu,Urbana,6,242.17,Baixa Renda,1453.02,Até 1 SM,Não,Sim,2026-02-14,-25.615912,-49.399268
FAM03636,Dist. Industrial Norte,Industrial,5,100.52,Pobreza,502.6,Até 1 SM,Não,Não,2022-06-15,-25.559519,-49.392711
FAM03637,Centro,Urbana,7,33.64,Pobreza,235.48,Até 1 SM,Não,Não,2022-11-10,-25.607422,-49.405983
FAM03638,Dist. Industrial Sul,Industrial,2,401.85,Baixa Renda,803.7,Até 1 SM,Não,Sim,2024-03-28,-25.609924,-49.379272
FAM03639,Campina da Barra,Urbana,4,556.48,Acima de 2 SM,2225.92,1 a 2 SM,Não,Não,2023-03-12,-25.582082,-49.416805
FAM03640,Zona Rural Norte,Rural,1,289.21,Baixa Renda,289.21,Até 1 SM,Sim,Não,2022-12-26,-25.507505,-49.463444
FAM03641,Dist. Industrial Norte,Industrial,4,581.71,Acima de 2 SM,2326.84,1 a 2 SM,Não,Não,2023-01-24,-25.551045,-49.37668
FAM03642,Zona Rural Norte,Rural,3,196.95,Pobreza,590.85,Até 1 SM,Não,Sim,2025-04-05,-25.516624,-49.440062
FAM03643,Dist. Industrial Norte,Industrial,2,60.5,Pobreza,121.0,Até 1 SM,Não,Sim,2024-06-23,-25.569,-49.363195
FAM03644,São Luís,Urbana,6,0.0,Sem Renda,0.0,Até 1 SM,Não,Sim,2024-08-23,-25.572193,-49.378774
FAM03645,Tindiquera,Urbana,4,5.11,Pobreza,20.44,Até 1 SM,Não,Sim,2024-09-27,-25.556606,-49.41947
FAM03646,Dist. Industrial Sul,Industrial,3,0.0,Sem Renda,0.0,Até 1 SM,Não,Sim,2024-04-21,-25.619344,-49.358147
FAM03647,Dist. Industrial Sul,Industrial,6,113.91,Pobreza,683.46,Até 1 SM,Não,Sim,2025-10-05,-25.603019,-49.384722
FAM03648,Iguaçu,Urbana,1,134.62,Pobreza,134.62,Até 1 SM,Sim,Sim,2024-06-08,-25.614606,-49.387391
FAM03649,Carvalho,Urbana,3,594.27,Acima de 2 SM,1782.81,1 a 2 SM,Não,Não,2022-12-27,-25.556038,-49.430671
FAM03650,Zona Rural Sul,Rural,3,40.64,Pobreza,121.92,Até 1 SM,Não,Não,2022-07-29,-25.640241,-49.396618
FAM03651,Thomaz Coelho,Urbana,2,400.67,Baixa Renda,801.34,Até 1 SM,Não,Não,2022-06-04,-25.629945,-49.421358
FAM03652,Zona Rural Leste,Rural,3,7.36,Pobreza,22.08,Até 1 SM,Não,Sim,2025-02-21,-25.590574,-49.35548
FAM03653,Zona Rural Leste,Rural,1,996.33,Acima de 2 SM,996.33,Até 1 SM,Sim,Não,2023-01-05,-25.603102,-49.342297
FAM03654,Iguaçu,Urbana,3,214.02,Pobreza,642.06,Até 1 SM,Não,Sim,2026-02-04,-25.61136,-49.396391
FAM03655,São Luís,Urbana,4,68.26,Pobreza,273.04,Até 1 SM,Não,Sim,2024-09-11,-25.591097,-49.393186
FAM03656,Centro,Urbana,4,77.17,Pobreza,308.68,Até 1 SM,Não,Sim,2025-12-09,-25.595625,-49.405401
FAM03657,Tindiquera,Urbana,1,0.0,Sem Renda,0.0,Até 1 SM,Sim,Sim,2024-07-18,-25.575208,-49.416431
FAM03658,Chapada,Urbana,3,0.0,Sem Renda,0.0,Até 1 SM,Não,Sim,2024-04-12,-25.6194,-49.431538
FAM03659,Dist. Industrial Sul,Industrial,2,65.58,Pobreza,131.16,Até 1 SM,Não,Não,2022-06-16,-25.62175,-49.378409
FAM03660,Zona Rural Norte,Rural,1,428.16,Baixa Renda,428.16,Até 1 SM,Sim,Não,2023-07-13,-25.508305,-49.442107
FAM03661,Zona Rural Norte,Rural,4,107.85,Pobreza,431.4,Até 1 SM,Não,Sim,2025-05-17,-25.522937,-49.446262
FAM03662,Zona Rural Sul,Rural,5,330.3,Baixa Renda,1651.5,1 a 2 SM,Não,Não,2024-02-28,-25.651268,-49.412178
FAM03663,Dist. Industrial Norte,Industrial,5,244.6,Baixa Renda,1223.0,Até 1 SM,Não,Não,2022-10-29,-25.559182,-49.391273
FAM03664,Chapada,Urbana,5,107.45,Pobreza,537.25,Até 1 SM,Não,Sim,2025-10-14,-25.592497,-49.4328
FAM03665,Dist. Industrial Sul,Industrial,2,555.98,Acima de 2 SM,1111.96,Até 1 SM,Não,Sim,2024-11-11,-25.607433,-49.375854
FAM03666,São Luís,Urbana,5,185.44,Pobreza,927.2,Até 1 SM,Não,Sim,2025-05-13,-25.581147,-49.391149
FAM03667,Estação,Urbana,3,172.22,Pobreza,516.66,Até 1 SM,Não,Não,2023-03-14,-25.603126,-49.439063
FAM03668,Dist. Industrial Sul,Industrial,1,246.81,Baixa Renda,246.81,Até 1 SM,Sim,Sim,2026-02-24,-25.627427,-49.36239
FAM03669,Zona Rural Leste,Rural,4,248.08,Baixa Renda,992.32,Até 1 SM,Não,Não,2023-05-09,-25.575788,-49.34677
FAM03670,Iguaçu,Urbana,1,332.29,Baixa Renda,332.29,Até 1 SM,Sim,Sim,2025-07-21,-25.590633,-49.385715
FAM03671,Costeira,Urbana,3,139.85,Pobreza,419.55,Até 1 SM,Não,Não,2023-07-12,-25.618834,-49.407907
FAM03672,Dist. Industrial Norte,Industrial,5,152.04,Pobreza,760.2,Até 1 SM,Não,Não,2023-12-11,-25.554939,-49.37983
FAM03673,Costeira,Urbana,1,0.0,Sem Renda,0.0,Até 1 SM,Sim,Não,2023-02-22,-25.621881,-49.405764
FAM03674,Costeira,Urbana,6,0.0,Sem Renda,0.0,Até 1 SM,Não,Sim,2025-01-15,-25.618424,-49.408402
FAM03675,Passaúna,Urbana,4,0.0,Sem Renda,0.0,Até 1 SM,Não,Sim,2024-11-28,-25.526466,-49.425192
FAM03676,Fazenda Velha,Urbana,4,0.0,Sem Renda,0.0,Até 1 SM,Não,Sim,2025-12-30,-25.587738,-49.37459
FAM03677,Cachoeira,Urbana,1,675.26,Acima de 2 SM,675.26,Até 1 SM,Sim,Sim,2024-08-30,-25.550493,-49.411969
FAM03678,São Luís,Urbana,2,708.16,Acima de 2 SM,1416.32,Até 1 SM,Não,Sim,2025-05-06,-25.594036,-49.374215
FAM03679,Campina da Barra,Urbana,6,567.53,Acima de 2 SM,3405.18,2 a 3 SM,Não,Sim,2025-06-24,-25.569585,-49.395492
FAM03680,Estação,Urbana,2,85.61,Pobreza,171.22,Até 1 SM,Não,Não,2022-11-28,-25.602084,-49.419613
FAM03681,Tindiquera,Urbana,4,525.22,Acima de 2 SM,2100.88,1 a 2 SM,Não,Sim,2024-06-11,-25.57236,-49.42617
FAM03682,Fazenda Velha,Urbana,3,16.23,Pobreza,48.69,Até 1 SM,Não,Sim,2024-11-25,-25.570893,-49.38729
FAM03683,Dist. Industrial Norte,Industrial,4,536.12,Acima de 2 SM,2144.48,1 a 2 SM,Não,Sim,2025-06-20,-25.572301,-49.389864
FAM03684,Costeira,Urbana,2,90.43,Pobreza,180.86,Até 1 SM,Não,Sim,2024-07-09,-25.6013,-49.418616
FAM03685,Costeira,Urbana,4,319.05,Baixa Renda,1276.2,Até 1 SM,Não,Não,2023-09-09,-25.59996,-49.408595
FAM03686,Iguaçu,Urbana,6,645.01,Acima de 2 SM,3870.06,2 a 3 SM,Não,Não,2022-09-04,-25.602192,-49.38679
FAM03687,Centro,Urbana,3,794.09,Acima de 2 SM,2382.27,1 a 2 SM,Não,Sim,2025-03-25,-25.597331,-49.425748
FAM03688,Zona Rural Sul,Rural,5,0.0,Sem Renda,0.0,Até 1 SM,Não,Sim,2025-05-17,-25.651346,-49.408346
FAM03689,Estação,Urbana,2,159.45,Pobreza,318.9,Até 1 SM,Não,Sim,2025-04-26,-25.591241,-49.426086
FAM03690,Carvalho,Urbana,1,350.02,Baixa Renda,350.02,Até 1 SM,Sim,Não,2023-03-25,-25.555799,-49.450598
FAM03691,Boqueirão,Urbana,2,70.28,Pobreza,140.56,Até 1 SM,Não,Não,2022-05-16,-25.637935,-49.37704
FAM03692,São Luís,Urbana,2,438.12,Acima de 2 SM,876.24,Até 1 SM,Não,Não,2023-04-03,-25.596665,-49.370154
FAM03693,Fazenda Velha,Urbana,3,240.11,Baixa Renda,720.33,Até 1 SM,Não,Não,2023-03-09,-25.578333,-49.372069
FAM03694,Dist. Industrial Sul,Industrial,3,969.27,Acima de 2 SM,2907.81,1 a 2 SM,Não,Não,2023-07-14,-25.619693,-49.379281
FAM03695,Iguaçu,Urbana,4,181.63,Pobreza,726.52,Até 1 SM,Não,Não,2023-02-28,-25.600433,-49.404738
FAM03696,Tindiquera,Urbana,5,203.51,Pobreza,1017.55,Até 1 SM,Não,Não,2023-12-03,-25.565042,-49.421455
FAM03697,Costeira,Urbana,1,202.28,Pobreza,202.28,Até 1 SM,Sim,Sim,2025-06-28,-25.613243,-49.403835
FAM03698,Centro,Urbana,3,227.87,Baixa Renda,683.61,Até 1 SM,Não,Sim,2024-05-01,-25.595543,-49.427177
FAM03699,Boqueirão,Urbana,1,275.3,Baixa Renda,275.3,Até 1 SM,Sim,Sim,2024-08-02,-25.633328,-49.404131
FAM03700,Thomaz Coelho,Urbana,4,511.05,Acima de 2 SM,2044.2,1 a 2 SM,Não,Não,2023-03-14,-25.616818,-49.429311
FAM03701,Passaúna,Urbana,1,419.18,Baixa Renda,419.18,Até 1 SM,Sim,Não,2023-07-27,-25.53945,-49.426438
FAM03702,Campina da Barra,Urbana,4,351.64,Baixa Renda,1406.56,Até 1 SM,Não,Não,2024-01-07,-25.579967,-49.392756
FAM03703,Tindiquera,Urbana,2,355.48,Baixa Renda,710.96,Até 1 SM,Não,Não,2023-03-21,-25.56572,-49.413284
FAM03704,Tindiquera,Urbana,5,0.0,Sem Renda,0.0,Até 1 SM,Não,Não,2024-01-23,-25.552309,-49.43929
FAM03705,Fazenda Velha,Urbana,4,30.09,Pobreza,120.36,Até 1 SM,Não,Sim,2025-03-12,-25.56821,-49.388573
FAM03706,Fazenda Velha,Urbana,1,408.74,Baixa Renda,408.74,Até 1 SM,Sim,Não,2023-07-10,-25.568108,-49.383514
FAM03707,Tindiquera,Urbana,3,0.0,Sem Renda,0.0,Até 1 SM,Não,Não,2024-01-21,-25.560558,-49.424717
FAM03708,Dist. Industrial Norte,Industrial,1,377.65,Baixa Renda,377.65,Até 1 SM,Sim,Sim,2024-12-18,-25.56942,-49.390307
FAM03709,Passaúna,Urbana,4,352.8,Baixa Renda,1411.2,Até 1 SM,Não,Sim,2024-11-30,-25.525056,-49.427939
FAM03710,Zona Rural Leste,Rural,4,0.0,Sem Renda,0.0,Até 1 SM,Não,Sim,2025-05-20,-25.5935,-49.341078
FAM03711,Zona Rural Norte,Rural,5,144.65,Pobreza,723.25,Até 1 SM,Não,Não,2023-10-17,-25.52889,-49.449946
FAM03712,Zona Rural Leste,Rural,4,440.65,Acima de 2 SM,1762.6,1 a 2 SM,Não,Não,2022-04-28,-25.599135,-49.356425
FAM03713,Centro,Urbana,1,292.84,Baixa Renda,292.84,Até 1 SM,Sim,Não,2022-08-16,-25.599409,-49.408688
FAM03714,Carvalho,Urbana,2,250.91,Baixa Renda,501.82,Até 1 SM,Não,Sim,2026-01-17,-25.556172,-49.436805
FAM03715,Cachoeira,Urbana,4,458.8,Acima de 2 SM,1835.2,1 a 2 SM,Não,Sim,2024-06-07,-25.537132,-49.420631
FAM03716,Zona Rural Sul,Rural,3,421.85,Baixa Renda,1265.55,Até 1 SM,Não,Não,2022-04-14,-25.660992,-49.405075
FAM03717,Estação,Urbana,3,189.53,Pobreza,568.59,Até 1 SM,Não,Sim,2025-10-25,-25.602594,-49.414448
FAM03718,Chapada,Urbana,1,224.0,Baixa Renda,224.0,Até 1 SM,Sim,Sim,2024-03-21,-25.608135,-49.445658
FAM03719,Zona Rural Leste,Rural,3,156.57,Pobreza,469.71,Até 1 SM,Não,Não,2023-05-20,-25.600526,-49.341754
FAM03720,Dist. Industrial Norte,Industrial,4,0.0,Sem Renda,0.0,Até 1 SM,Não,Não,2023-02-25,-25.54593,-49.392513
FAM03721,Iguaçu,Urbana,4,597.91,Acima de 2 SM,2391.64,1 a 2 SM,Não,Sim,2024-10-17,-25.587932,-49.400957
FAM03722,Zona Rural Sul,Rural,5,0.0,Sem Renda,0.0,Até 1 SM,Não,Não,2023-08-22,-25.655485,-49.413345
FAM03723,Zona Rural Sul,Rural,3,0.0,Sem Renda,0.0,Até 1 SM,Não,Sim,2026-01-27,-25.638232,-49.406193
FAM03724,Thomaz Coelho,Urbana,5,320.32,Baixa Renda,1601.6,1 a 2 SM,Não,Não,2023-12-13,-25.626856,-49.422446
FAM03725,Passaúna,Urbana,5,453.07,Acima de 2 SM,2265.35,1 a 2 SM,Não,Não,2023-05-18,-25.533065,-49.437951
FAM03726,Iguaçu,Urbana,4,286.87,Baixa Renda,1147.48,Até 1 SM,Não,Não,2023-05-29,-25.594376,-49.397142
FAM03727,Zona Rural Sul,Rural,2,362.24,Baixa Renda,724.48,Até 1 SM,Não,Não,2023-04-19,-25.647325,-49.417258
FAM03728,Zona Rural Norte,Rural,4,113.64,Pobreza,454.56,Até 1 SM,Não,Sim,2025-05-24,-25.50871,-49.449936
FAM03729,Fazenda Velha,Urbana,1,0.0,Sem Renda,0.0,Até 1 SM,Sim,Não,2022-12-10,-25.567378,-49.376558
FAM03730,Dist. Industrial Sul,Industrial,3,345.87,Baixa Renda,1037.61,Até 1 SM,Não,Não,2023-09-05,-25.606567,-49.36987
FAM03731,Cachoeira,Urbana,4,592.56,Acima de 2 SM,2370.24,1 a 2 SM,Não,Não,2022-05-22,-25.543462,-49.427408
FAM03732,Centro,Urbana,5,622.56,Acima de 2 SM,3112.8,2 a 3 SM,Não,Não,2023-03-12,-25.580063,-49.399101
FAM03733,Zona Rural Sul,Rural,4,535.92,Acima de 2 SM,2143.68,1 a 2 SM,Não,Sim,2025-10-15,-25.644586,-49.400301
FAM03734,Costeira,Urbana,6,27.4,Pobreza,164.4,Até 1 SM,Não,Sim,2024-04-15,-25.599353,-49.399378
FAM03735,Passaúna,Urbana,5,501.78,Acima de 2 SM,2508.9,1 a 2 SM,Não,Não,2022-11-23,-25.551882,-49.434214
FAM03736,Zona Rural Leste,Rural,4,92.34,Pobreza,369.36,Até 1 SM,Não,Sim,2024-07-13,-25.575125,-49.338418
FAM03737,Costeira,Urbana,1,545.57,Acima de 2 SM,545.57,Até 1 SM,Sim,Sim,2025-03-16,-25.595213,-49.396557
FAM03738,Zona Rural Leste,Rural,3,612.04,Acima de 2 SM,1836.12,1 a 2 SM,Não,Sim,2024-07-28,-25.58067,-49.347081
FAM03739,Passaúna,Urbana,4,24.55,Pobreza,98.2,Até 1 SM,Não,Sim,2024-12-08,-25.548816,-49.430022
FAM03740,Centro,Urbana,4,96.29,Pobreza,385.16,Até 1 SM,Não,Sim,2024-03-26,-25.594829,-49.401702
FAM03741,Centro,Urbana,4,183.73,Pobreza,734.92,Até 1 SM,Não,Sim,2025-10-03,-25.602107,-49.418588
FAM03742,Carvalho,Urbana,4,58.85,Pobreza,235.4,Até 1 SM,Não,Não,2022-08-24,-25.556483,-49.436359
FAM03743,Dist. Industrial Sul,Industrial,4,44.89,Pobreza,179.56,Até 1 SM,Não,Sim,2024-12-01,-25.621076,-49.35835
FAM03744,Zona Rural Norte,Rural,4,143.85,Pobreza,575.4,Até 1 SM,Não,Sim,2025-09-28,-25.517739,-49.437189
FAM03745,Thomaz Coelho,Urbana,6,180.98,Pobreza,1085.88,Até 1 SM,Não,Sim,2025-05-14,-25.607435,-49.427439
FAM03746,Campina da Barra,Urbana,2,288.98,Baixa Renda,577.96,Até 1 SM,Não,Não,2023-08-13,-25.590583,-49.401697
FAM03747,Passaúna,Urbana,2,357.36,Baixa Renda,714.72,Até 1 SM,Não,Não,2022-09-29,-25.546662,-49.425721
FAM03748,Dist. Industrial Norte,Industrial,4,214.2,Pobreza,856.8,Até 1 SM,Não,Não,2023-01-12,-25.557124,-49.364135
FAM03749,Zona Rural Leste,Rural,5,0.0,Sem Renda,0.0,Até 1 SM,Não,Não,2022-12-02,-25.591426,-49.360601
FAM03750,Dist. Industrial Sul,Industrial,1,382.31,Baixa Renda,382.31,Até 1 SM,Sim,Não,2023-08-11,-25.605766,-49.373785
FAM03751,Chapada,Urbana,1,628.84,Acima de 2 SM,628.84,Até 1 SM,Sim,Não,2023-04-27,-25.615448,-49.449684
FAM03752,Zona Rural Sul,Rural,3,148.33,Pobreza,444.99,Até 1 SM,Não,Sim,2025-03-22,-25.644666,-49.408918
FAM03753,Dist. Industrial Norte,Industrial,4,13.45,Pobreza,53.8,Até 1 SM,Não,Sim,2024-04-22,-25.556619,-49.368163
FAM03754,Costeira,Urbana,6,153.28,Pobreza,919.68,Até 1 SM,Não,Sim,2025-12-18,-25.610512,-49.401048
FAM03755,Cachoeira,Urbana,4,182.65,Pobreza,730.6,Até 1 SM,Não,Sim,2025-12-19,-25.548541,-49.425709
