id_familia,bairro,regiao,bolsa_familia,bpc_loas,auxilio_gas,id_jovem,carteira_idoso
FAM03388,Campina da Barra,Urbana,Não,Não,Não,Não,Não
FAM03389,Zona Rural Norte,Rural,Sim,Não,Sim,Não,Não
FAM03390,Campina da Barra,Urbana,Sim,Não,Não,Não,Não
FAM03391,Dist. Industrial Norte,Industrial,Não,Não,Sim,Sim,Não
FAM03392,Campina da Barra,Urbana,Sim,Não,Sim,Não,Não
FAM03393,Campina da Barra,Urbana,Sim,Não,Sim,Não,Não
FAM03394,Campina da Barra,Urbana,Não,Não,Sim,Não,Não
FAM03395,Costeira,Urbana,Sim,Não,Sim,Não,Não
FAM03396,Costeira,Urbana,Não,Não,Não,Não,Não
FAM03397,Tindiquera,Urbana,Não,Não,Não,Sim,Não
FAM03398,Passaúna,Urbana,Não,Não,Não,Sim,Não
FAM03399,Costeira,Urbana,Sim,Não,Não,Sim,Sim
FAM03400,Dist. Industrial Norte,Industrial,Não,Não,Não,Não,Não
FAM03401,Iguaçu,Urbana,Não,Não,Sim,Não,Não
FAM03402,Centro,Urbana,Sim,Não,Não,Não,Não
FAM03403,Boqueirão,Urbana,Sim,Não,Sim,Não,Não
FAM03404,Costeira,Urbana,Sim,Não,Sim,Não,Não
FAM03405,Zona Rural Sul,Rural,Não,Não,Não,Não,Não
FAM03406,Fazenda Velha,Urbana,Sim,Não,Não,Não,Não
FAM03407,Centro,Urbana,Não,Não,Não,Não,Não
FAM03408,Carvalho,Urbana,Sim,Não,Sim,Não,Não
FAM03409,Zona Rural Sul,Rural,Sim,Não,Sim,Não,Não
FAM03410,Zona Rural Norte,Rural,Não,Não,Sim,Não,Sim
FAM03411,Carvalho,Urbana,Não,Não,Sim,Não,Não
FAM03412,Costeira,Urbana,Sim,Não,Não,Não,Não
FAM03413,Campina da Barra,Urbana,Não,Não,Não,Não,Não
FAM03414,Passaúna,Urbana,Não,Não,Sim,Não,Não
FAM03415,Dist. Industrial Norte,Industrial,Não,Não,Não,Sim,Não
FAM03416,Campina da Barra,Urbana,Não,Não,Não,Não,Não
FAM03417,Tindiquera,Urbana,Sim,Não,Sim,Não,Não
FAM03418,Tindiquera,Urbana,Não,Não,Sim,Não,Sim
FAM03419,Zona Rural Leste,Rural,Não,Não,Sim,Não,Não
FAM03420,Iguaçu,Urbana,Sim,Não,Não,Não,Não
FAM03421,Cachoeira,Urbana,Sim,Não,Sim,Não,Não
FAM03422,Campina da Barra,Urbana,Não,Não,Não,Não,Não
FAM03423,Costeira,Urbana,Não,Não,Não,Não,Não
FAM03424,Centro,Urbana,Não,Não,Não,Não,Não
FAM03425,Iguaçu,Urbana,Não,Não,Sim,Não,Não
FAM03426,Dist. Industrial Sul,Industrial,Não,Não,Não,Não,Não
FAM03427,Iguaçu,Urbana,Não,Não,Não,Não,Não
FAM03428,Dist. Industrial Norte,Industrial,Não,Não,Sim,Sim,Não
FAM03429,Campina da Barra,Urbana,Não,Não,Não,Não,Não
FAM03430,Dist. Industrial Sul,Industrial,Sim,Sim,Sim,Não,Não
FAM03431,Centro,Urbana,Não,Não,Não,Não,Não
FAM03432,Zona Rural Norte,Rural,Sim,Não,Não,Sim,Não
FAM03433,Carvalho,Urbana,Sim,Sim,Não,Não,Não
FAM03434,Costeira,Urbana,Não,Não,Não,Não,Não
FAM03435,Fazenda Velha,Urbana,Não,Não,Não,Sim,Não
FAM03436,Cachoeira,Urbana,Não,Não,Não,Não,Não
FAM03437,Chapada,Urbana,Não,Sim,Não,Não,Não
FAM03438,Zona Rural Norte,Rural,Sim,Não,Não,Não,Não
FAM03439,Campina da Barra,Urbana,Sim,Não,Sim,Não,Não
FAM03440,Dist. Industrial Sul,Industrial,Sim,Não,Não,Não,Não
FAM03441,Costeira,Urbana,Não,Não,Não,Não,Não
FAM03442,Thomaz Coelho,Urbana,Não,Não,Sim,Não,Não
FAM03443,Zona Rural Leste,Rural,Não,Não,Sim,Não,Não
FAM03444,Iguaçu,Urbana,Não,Não,Não,Não,Não
FAM03445,Thomaz Coelho,Urbana,Não,Não,Não,Não,Não
FAM03446,Zona Rural Norte,Rural,Não,Não,Não,Não,Não
FAM03447,Dist. Industrial Sul,Industrial,Não,Não,Sim,Não,Não
FAM03448,Chapada,Urbana,Sim,Não,Não,Não,Não
FAM03449,Dist. Industrial Sul,Industrial,Não,Não,Não,Não,Não
FAM03450,Campina da Barra,Urbana,Sim,Não,Não,Não,Não
FAM03451,Dist. Industrial Norte,Industrial,Não,Não,Não,Não,Não
FAM03452,Centro,Urbana,Sim,Não,Não,Sim,Não
FAM03453,Zona Rural Sul,Rural,Sim,Não,Não,Sim,Não
FAM03454,Costeira,Urbana,Não,Não,Não,Não,Não
FAM03455,Thomaz Coelho,Urbana,Sim,Não,Sim,Não,Não
FAM03456,Estação,Urbana,Sim,Não,Não,Não,Sim
FAM03457,Dist. Industrial Sul,Industrial,Não,Não,Não,Não,Não
FAM03458,Carvalho,Urbana,Não,Sim,Sim,Sim,Não
FAM03459,Costeira,Urbana,Não,Não,Sim,Não,Não
FAM03460,Fazenda Velha,Urbana,Não,Não,Não,Não,Não
FAM03461,Fazenda Velha,Urbana,Sim,Não,Não,Não,Não
FAM03462,Centro,Urbana,Sim,Não,Sim,Não,Não
FAM03463,Dist. Industrial Norte,Industrial,Sim,Não,Sim,Não,Não
FAM03464,Zona Rural Norte,Rural,Sim,Sim,Não,Não,Não
FAM03465,Zona Rural Leste,Rural,Não,Não,Não,Não,Não
FAM03466,Campina da Barra,Urbana,Sim,Não,Sim,Não,Não
FAM03467,Zona Rural Sul,Rural,Não,Não,Não,Não,Não
FAM03468,Campina da Barra,Urbana,Não,Não,Sim,Não,Não
FAM03469,Thomaz Coelho,Urbana,Não,Não,Não,Não,Não
FAM03470,Centro,Urbana,Não,Não,Não,Não,Não
FAM03471,Tindiquera,Urbana,Sim,Não,Não,Sim,Não
FAM03472,Iguaçu,Urbana,Sim,Não,Não,Não,Não
FAM03473,Dist. Industrial Norte,Industrial,Não,Não,Sim,Não,Sim
FAM03474,Carvalho,Urbana,Sim,Não,Sim,Não,Não
FAM03475,Dist. Industrial Sul,Industrial,Sim,Não,Sim,Não,Não
FAM03476,São Luís,Urbana,Não,Não,Não,Sim,Não
FAM03477,São Luís,Urbana,Não,Não,Não,Não,Não
FAM03478,Zona Rural Leste,Rural,Sim,Não,Não,Não,Não
FAM03479,Carvalho,Urbana,Não,Não,Não,Não,Sim
FAM03480,Fazenda Velha,Urbana,Não,Não,Sim,Não,Não
FAM03481,Passaúna,Urbana,Sim,Não,Não,Não,Não
FAM03482,Dist. Industrial Norte,Industrial,Sim,Não,Não,Sim,Não
FAM03483,Campina da Barra,Urbana,Não,Não,Não,Não,Não
FAM03484,Carvalho,Urbana,Não,Não,Não,Não,Sim
FAM03485,Tindiquera,Urbana,Não,Não,Não,Não,Não
FAM03486,Fazenda Velha,Urbana,Não,Não,Não,Não,Não
FAM03487,Carvalho,Urbana,Não,Sim,Não,Não,Não
FAM03488,Thomaz Coelho,Urbana,Não,Não,Não,Não,Não
FAM03489,Zona Rural Norte,Rural,Não,Não,Sim,Não,Não
FAM03490,São Luís,Urbana,Sim,Não,Sim,Não,Não
FAM03491,Zona Rural Leste,Rural,Sim,Não,Sim,Não,Não
FAM03492,Centro,Urbana,Sim,Sim,Sim,Não,Não
FAM03493,Chapada,Urbana,Não,Não,Não,Não,Não
FAM03494,Costeira,Urbana,Não,Não,Não,Não,Não
FAM03495,Zona Rural Norte,Rural,Não,Não,Não,Não,Não
FAM03496,Zona Rural Norte,Rural,Não,Não,Não,Não,Não
FAM03497,Zona Rural Norte,Rural,Não,Sim,Não,Não,Sim
FAM03498,Centro,Urbana,Não,Não,Não,Não,Não
FAM03499,Boqueirão,Urbana,Não,Não,Não,Não,Não
FAM03500,Tindiquera,Urbana,Não,Não,Não,Não,Não
FAM03501,Zona Rural Leste,Rural,Sim,Não,Não,Não,Não
FAM03502,Centro,Urbana,Sim,Não,Sim,Não,Não
FAM03503,Tindiquera,Urbana,Não,Não,Não,Não,Não
FAM03504,Chapada,Urbana,Sim,Não,Sim,Não,Não
FAM03505,Thomaz Coelho,Urbana,Não,Não,Sim,Não,Não
FAM03506,Tindiquera,Urbana,Sim,Não,Não,Não,Não
FAM03507,Cachoeira,Urbana,Não,Não,Não,Não,Não
FAM03508,Dist. Industrial Sul,Industrial,Sim,Não,Não,Não,Não
FAM03509,Cachoeira,Urbana,Sim,Não,Não,Não,Não
FAM03510,Zona Rural Norte,Rural,Sim,Sim,Não,Não,Não
FAM03511,Cachoeira,Urbana,Sim,Não,Sim,Não,Não
FAM03512,Campina da Barra,Urbana,Não,Não,Não,Não,Não
FAM03513,Boqueirão,Urbana,Não,Não,Sim,Não,Não
FAM03514,Chapada,Urbana,Não,Não,Não,Não,Não
FAM03515,Campina da Barra,Urbana,Sim,Não,Não,Não,Não
FAM03516,Thomaz Coelho,Urbana,Sim,Não,Sim,Não,Não
FAM03517,São Luís,Urbana,Não,Não,Não,Sim,Não
FAM03518,Centro,Urbana,Não,Não,Sim,Não,Não
FAM03519,Campina da Barra,Urbana,Sim,Não,Sim,Não,Não
FAM03520,Estação,Urbana,Não,Não,Não,Não,Não
FAM03521,Chapada,Urbana,Não,Não,Sim,Sim,Não
FAM03522,Iguaçu,Urbana,Não,Não,Não,Não,Não
FAM03523,Boqueirão,Urbana,Sim,Não,Não,Não,Não
FAM03524,Costeira,Urbana,Não,Não,Sim,Não,Não
FAM03525,Carvalho,Urbana,Sim,Não,Sim,Não,Não
FAM03526,Zona Rural Leste,Rural,Não,Não,Sim,Não,Não
FAM03527,Fazenda Velha,Urbana,Não,Não,Não,Não,Não
FAM03528,Centro,Urbana,Não,Não,Não,Não,Não
FAM03529,Tindiquera,Urbana,Sim,Não,Sim,Não,Não
FAM03530,Cachoeira,Urbana,Não,Não,Não,Não,Não
FAM03531,São Luís,Urbana,Sim,Não,Sim,Não,Não
FAM03532,Chapada,Urbana,Sim,Não,Sim,Não,Não
FAM03533,Boqueirão,Urbana,Sim,Não,Não,Não,Não
FAM03534,Carvalho,Urbana,Sim,Não,Não,Não,Não
FAM03535,Dist. Industrial Norte,Industrial,Não,Não,Não,Não,Não
FAM03536,Campina da Barra,Urbana,Não,Não,Não,Sim,Não
FAM03537,Dist. Industrial Sul,Industrial,Não,Não,Sim,Não,Não
FAM03538,Tindiquera,Urbana,Sim,Não,Não,Não,Não
FAM03539,Fazenda Velha,Urbana,Sim,Não,Sim,Não,Não
FAM03540,Zona Rural Norte,Rural,Sim,Não,Sim,Não,Não
FAM03541,Zona Rural Leste,Rural,Não,Não,Sim,Não,Não
FAM03542,Iguaçu,Urbana,Não,Não,Não,Não,Não
FAM03543,Passaúna,Urbana,Sim,Não,Não,Não,Não
FAM03544,Dist. Industrial Norte,Industrial,Não,Não,Sim,Não,Não
FAM03545,Centro,Urbana,Sim,Não,Sim,Não,Não
FAM03546,Costeira,Urbana,Sim,Não,Sim,Não,Não
FAM03547,Campina da Barra,Urbana,Não,Não,Não,Não,Não
FAM03548,Dist. Industrial Norte,Industrial,Não,Não,Não,Não,Não
FAM03549,Dist. Industrial Norte,Industrial,Não,Não,Não,Não,Não
FAM03550,Campina da Barra,Urbana,Não,Não,Sim,Não,Não
FAM03551,Estação,Urbana,Sim,Não,Não,Não,Não
FAM03552,Costeira,Urbana,Sim,Não,Sim,Não,Não
FAM03553,Zona Rural Sul,Rural,Sim,Não,Não,Não,Sim
FAM03554,Thomaz Coelho,Urbana,Não,Não,Não,Não,Não
FAM03555,Cachoeira,Urbana,Sim,Não,Sim,Não,Não
FAM03556,Dist. Industrial Sul,Industrial,Não,Não,Não,Não,Não
FAM03557,Dist. Industrial Norte,Industrial,Sim,Não,Não,Não,Não
FAM03558,Campina da Barra,Urbana,Sim,Não,Sim,Não,Não
FAM03559,Thomaz Coelho,Urbana,Sim,Não,Não,Não,Não
FAM03560,Zona Rural Sul,Rural,Não,Não,Sim,Não,Não
FAM03561,Zona Rural Norte,Rural,Sim,Não,Não,Não,Sim
FAM03562,Estação,Urbana,Sim,Não,Sim,Não,Não
FAM03563,Dist. Industrial Sul,Industrial,Não,Não,Não,Não,Não
FAM03564,Cachoeira,Urbana,Não,Não,Não,Não,Sim
FAM03565,Carvalho,Urbana,Não,Não,Não,Não,Não
FAM03566,Zona Rural Leste,Rural,Sim,Não,Sim,Não,Não
FAM03567,Campina da Barra,Urbana,Sim,Não,Não,Sim,Sim
FAM03568,Boqueirão,Urbana,Não,Não,Não,Não,Não
FAM03569,Passaúna,Urbana,Sim,Não,Não,Não,Não
FAM03570,Centro,Urbana,Não,Não,Não,Não,Não
FAM03571,Zona Rural Sul,Rural,Não,Não,Sim,Não,Não
FAM03572,Zona Rural Norte,Rural,Sim,Não,Sim,Não,Não
FAM03573,Boqueirão,Urbana,Sim,Não,Não,Não,Não
FAM03574,Boqueirão,Urbana,Não,Não,Sim,Não,Não
FAM03575,Zona Rural Sul,Rural,Não,Não,Não,Não,Não
FAM03576,Costeira,Urbana,Sim,Não,Sim,Não,Não
FAM03577,São Luís,Urbana,Sim,Não,Sim,Não,Não
FAM03578,Dist. Industrial Norte,Industrial,Não,Não,Sim,Não,Não
FAM03579,Campina da Barra,Urbana,Sim,Não,Não,Não,Não
FAM03580,Thomaz Coelho,Urbana,Sim,Não,Sim,Sim,Não
FAM03581,Estação,Urbana,Não,Não,Não,Não,Não
FAM03582,Zona Rural Sul,Rural,Não,Não,Sim,Não,Não
FAM03583,Boqueirão,Urbana,Não,Não,Sim,Não,Não
FAM03584,Thomaz Coelho,Urbana,Sim,Não,Sim,Não,Não
FAM03585,Zona Rural Leste,Rural,Não,Não,Não,Não,Não
FAM03586,Zona Rural Sul,Rural,Sim,Não,Sim,Não,Não
FAM03587,Dist. Industrial Sul,Industrial,Não,Não,Sim,Não,Não
FAM03588,Iguaçu,Urbana,Sim,Sim,Sim,Não,Não
FAM03589,Zona Rural Leste,Rural,Não,Não,Não,Não,Não
FAM03590,Zona Rural Leste,Rural,Sim,Não,Sim,Não,Não
FAM03591,Cachoeira,Urbana,Sim,Não,Não,Não,Não
FAM03592,Campina da Barra,Urbana,Não,Não,Sim,Sim,Não
FAM03593,Thomaz Coelho,Urbana,Não,Não,Não,Não,Não
FAM03594,Dist. Industrial Norte,Industrial,Sim,Não,Sim,Não,Não
FAM03595,Dist. Industrial Norte,Industrial,Não,Não,Não,Não,Não
FAM03596,Iguaçu,Urbana,Sim,Não,Não,Não,Sim
FAM03597,Dist. Industrial Norte,Industrial,Sim,Não,Sim,Não,Não
FAM03598,Zona Rural Norte,Rural,Sim,Não,Sim,Não,Não
FAM03599,Dist. Industrial Norte,Industrial,Não,Não,Não,Não,Não
FAM03600,Zona Rural Sul,Rural,Não,Não,Sim,Não,Não
FAM03601,Chapada,Urbana,Sim,Não,Sim,Não,Não
FAM03602,Costeira,Urbana,Sim,Não,Não,Não,Não
FAM03603,Chapada,Urbana,Não,Não,Sim,Não,Não
FAM03604,Iguaçu,Urbana,Sim,Não,Não,Não,Não
FAM03605,Fazenda Velha,Urbana,Sim,Não,Sim,Não,Não
FAM03606,Carvalho,Urbana,Não,Não,Não,Não,Não
FAM03607,Zona Rural Leste,Rural,Sim,Não,Sim,Não,Não
FAM03608,Chapada,Urbana,Não,Não,Não,Não,Não
FAM03609,Zona Rural Leste,Rural,Não,Não,Sim,Não,Não
FAM03610,Boqueirão,Urbana,Sim,Não,Não,Não,Não
FAM03611,Dist. Industrial Norte,Industrial,Não,Não,Não,Não,Não
FAM03612,Iguaçu,Urbana,Não,Não,Não,Sim,Não
FAM03613,Campina da Barra,Urbana,Não,Não,Não,Não,Não
FAM03614,Fazenda Velha,Urbana,Não,Não,Sim,Não,Não
FAM03615,Boqueirão,Urbana,Sim,Não,Sim,Não,Não
FAM03616,São Luís,Urbana,Sim,Sim,Sim,Não,Não
FAM03617,Carvalho,Urbana,Não,Não,Não,Não,Não
FAM03618,Thomaz Coelho,Urbana,Não,Não,Sim,Não,Não
FAM03619,Dist. Industrial Norte,Industrial,Sim,Não,Sim,Não,Sim
FAM03620,Zona Rural Norte,Rural,Sim,Não,Não,Não,Não
FAM03621,Iguaçu,Urbana,Não,Não,Não,Não,Não
FAM03622,Zona Rural Norte,Rural,Sim,Não,Sim,Sim,Não
FAM03623,Dist. Industrial Sul,Industrial,Não,Não,Não,Não,Não
FAM03624,Passaúna,Urbana,Não,Não,Sim,Não,Sim
FAM03625,Centro,Urbana,Sim,Sim,Sim,Não,Não
FAM03626,Campina da Barra,Urbana,Não,Não,Não,Não,Não
FAM03627,Carvalho,Urbana,Não,Não,Não,Não,Não
FAM03628,Costeira,Urbana,Sim,Não,Sim,Não,Não
FAM03629,Dist. Industrial Norte,Industrial,Não,Não,Não,Não,Não
FAM03630,Costeira,Urbana,Não,Não,Não,Não,Não
FAM03631,Iguaçu,Urbana,Sim,Não,Sim,Não,Não
FAM03632,Tindiquera,Urbana,Sim,Não,Sim,Sim,Não
FAM03633,Zona Rural Norte,Rural,Não,Não,Não,Não,Não
FAM03634,Dist. Industrial Norte,Industrial,Sim,Não,Sim,Não,Não
FAM03635,Iguaçu,Urbana,Não,Não,Sim,Não,Não
FAM03636,Dist. Industrial Norte,Industrial,Sim,Não,Sim,Não,Não
FAM03637,Centro,Urbana,Não,Não,Sim,Não,Não
FAM03638,Dist. Industrial Sul,Industrial,Não,Não,Sim,Não,Não
FAM03639,Campina da Barra,Urbana,Não,Não,Não,Não,Não
FAM03640,Zona Rural Norte,Rural,Não,Não,Não,Não,Não
FAM03641,Dist. Industrial Norte,Industrial,Não,Não,Não,Não,Não
FAM03642,Zona Rural Norte,Rural,Sim,Não,Sim,Não,Não
FAM03643,Dist. Industrial Norte,Industrial,Sim,Não,Sim,Não,Não
FAM03644,São Luís,Urbana,Sim,Não,Não,Não,Não
FAM03645,Tindiquera,Urbana,Não,Não,Não,Sim,Não
FAM03646,Dist. Industrial Sul,Industrial,Sim,Não,Não,Não,Não
FAM03647,Dist. Industrial Sul,Industrial,Sim,Não,Não,Não,Não
FAM03648,Iguaçu,Urbana,Sim,Não,Não,Não,Não
FAM03649,Carvalho,Urbana,Não,Não,Não,Sim,Não
FAM03650,Zona Rural Sul,Rural,Não,Não,Sim,Não,Não
FAM03651,Thomaz Coelho,Urbana,Não,Não,Sim,Não,Não
FAM03652,Zona Rural Leste,Rural,Sim,Não,Não,Não,Não
FAM03653,Zona Rural Leste,Rural,Não,Não,Não,Não,Sim
FAM03654,Iguaçu,Urbana,Sim,Não,Não,Não,Não
FAM03655,São Luís,Urbana,Sim,Não,Não,Não,Não
FAM03656,Centro,Urbana,Sim,Não,Não,Não,Sim
FAM03657,Tindiquera,Urbana,Sim,Não,Sim,Não,Não
FAM03658,Chapada,Urbana,Sim,Não,Sim,Não,Não
FAM03659,Dist. Industrial Sul,Industrial,Sim,Não,Não,Não,Não
FAM03660,Zona Rural Norte,Rural,Não,Não,Sim,Não,Não
FAM03661,Zona Rural Norte,Rural,Não,Sim,Não,Não,Não
FAM03662,Zona Rural Sul,Rural,Não,Não,Sim,Não,Sim
FAM03663,Dist. Industrial Norte,Industrial,Não,Não,Sim,Não,Não
FAM03664,Chapada,Urbana,Sim,Não,Sim,Não,Não
FAM03665,Dist. Industrial Sul,Industrial,Não,Não,Não,Não,Não
FAM03666,São Luís,Urbana,Sim,Não,Não,Não,Não
FAM03667,Estação,Urbana,Sim,Não,Não,Não,Não
FAM03668,Dist. Industrial Sul,Industrial,Não,Não,Sim,Não,Não
FAM03669,Zona Rural Leste,Rural,Não,Sim,Sim,Sim,Não
FAM03670,Iguaçu,Urbana,Não,Não,Sim,Não,Não
FAM03671,Costeira,Urbana,Sim,Não,Sim,Não,Não
FAM03672,Dist. Industrial Norte,Industrial,Sim,Não,Sim,Não,Não
FAM03673,Costeira,Urbana,Sim,Sim,Sim,Não,Não
FAM03674,Costeira,Urbana,Sim,Não,Sim,Não,Não
FAM03675,Passaúna,Urbana,Sim,Sim,Sim,Não,Não
FAM03676,Fazenda Velha,Urbana,Sim,Não,Não,Não,Não
FAM03677,Cachoeira,Urbana,Não,Não,Não,Não,Não
FAM03678,São Luís,Urbana,Não,Não,Não,Não,Não
FAM03679,Campina da Barra,Urbana,Não,Não,Não,Não,Não
FAM03680,Estação,Urbana,Sim,Não,Sim,Não,Não
FAM03681,Tindiquera,Urbana,Não,Não,Não,Não,Não
FAM03682,Fazenda Velha,Urbana,Sim,Não,Sim,Não,Não
FAM03683,Dist. Industrial Norte,Industrial,Não,Não,Não,Não,Não
FAM03684,Costeira,Urbana,Sim,Não,Sim,Não,Não
FAM03685,Costeira,Urbana,Não,Não,Não,Não,Não
FAM03686,Iguaçu,Urbana,Não,Não,Não,Não,Não
FAM03687,Centro,Urbana,Não,Não,Não,Não,Não
FAM03688,Zona Rural Sul,Rural,Sim,Não,Não,Não,Não
FAM03689,Estação,Urbana,Sim,Não,Não,Não,Não
FAM03690,Carvalho,Urbana,Não,Não,Sim,Não,Não
FAM03691,Boqueirão,Urbana,Sim,Não,Não,Não,Não
FAM03692,São Luís,Urbana,Não,Não,Não,Não,Não
FAM03693,Fazenda Velha,Urbana,Não,Sim,Sim,Não,Não
FAM03694,Dist. Industrial Sul,Industrial,Não,Não,Não,Sim,Não
FAM03695,Iguaçu,Urbana,Não,Sim,Sim,Não,Não
FAM03696,Tindiquera,Urbana,Sim,Não,Não,Sim,Não
FAM03697,Costeira,Urbana,Sim,Não,Não,Não,Não
FAM03698,Centro,Urbana,Não,Não,Sim,Não,Não
FAM03699,Boqueirão,Urbana,Não,Não,Não,Não,Não
FAM03700,Thomaz Coelho,Urbana,Não,Não,Não,Não,Não
FAM03701,Passaúna,Urbana,Não,Não,Sim,Não,Não
FAM03702,Campina da Barra,Urbana,Não,Não,Sim,Não,Não
FAM03703,Tindiquera,Urbana,Não,Sim,Não,Não,Não
FAM03704,Tindiquera,Urbana,Sim,Não,Não,Não,Não
FAM03705,Fazenda Velha,Urbana,Sim,Não,Sim,Não,Não
FAM03706,Fazenda Velha,Urbana,Não,Não,Não,Não,Não
FAM03707,Tindiquera,Urbana,Sim,Não,Não,Não,Não
FAM03708,Dist. Industrial Norte,Industrial,Não,Não,Não,Não,Não
FAM03709,Passaúna,Urbana,Não,Não,Sim,Não,Não
FAM03710,Zona Rural Leste,Rural,Sim,Não,Sim,Não,Sim
FAM03711,Zona Rural Norte,Rural,Sim,Não,Sim,Não,Não
FAM03712,Zona Rural Leste,Rural,Não,Não,Não,Não,Não
FAM03713,Centro,Urbana,Não,Não,Sim,Não,Não
FAM03714,Carvalho,Urbana,Não,Não,Não,Não,Não
FAM03715,Cachoeira,Urbana,Não,Não,Não,Não,Não
FAM03716,Zona Rural Sul,Rural,Não,Não,Não,Não,Não
FAM03717,Estação,Urbana,Sim,Não,Não,Não,Não
FAM03718,Chapada,Urbana,Não,Não,Sim,Não,Sim
FAM03719,Zona Rural Leste,Rural,Sim,Não,Não,Não,Não
FAM03720,Dist. Industrial Norte,Industrial,Sim,Não,Não,Não,Não
FAM03721,Iguaçu,Urbana,Não,Não,Não,Não,Não
FAM03722,Zona Rural Sul,Rural,Não,Não,Não,Não,Não
FAM03723,Zona Rural Sul,Rural,Sim,Não,Não,Não,Sim
FAM03724,Thomaz Coelho,Urbana,Não,Não,Sim,Não,Não
FAM03725,Passaúna,Urbana,Não,Não,Não,Não,Não
FAM03726,Iguaçu,Urbana,Não,Não,Não,Não,Sim
FAM03727,Zona Rural Sul,Rural,Não,Não,Não,Não,Não
FAM03728,Zona Rural Norte,Rural,Sim,Não,Não,Não,Não
FAM03729,Fazenda Velha,Urbana,Sim,Não,Não,Não,Não
FAM03730,Dist. Industrial Sul,Industrial,Não,Não,Não,Não,Não
FAM03731,Cachoeira,Urbana,Não,Não,Não,Não,Não
FAM03732,Centro,Urbana,Não,Não,Não,Não,Não
FAM03733,Zona Rural Sul,Rural,Não,Não,Não,Não,Não
FAM03734,Costeira,Urbana,Não,Não,Não,Não,Não
FAM03735,Passaúna,Urbana,Não,Não,Não,Não,Não
FAM03736,Zona Rural Leste,Rural,Sim,Não,Não,Não,Não
FAM03737,Costeira,Urbana,Não,Não,Não,Não,Não
FAM03738,Zona Rural Leste,Rural,Não,Não,Não,Não,Não
FAM03739,Passaúna,Urbana,Sim,Não,Sim,Não,Não
FAM03740,Centro,Urbana,Sim,Não,Sim,Não,Não
FAM03741,Centro,Urbana,Sim,Não,Sim,Não,Não
FAM03742,Carvalho,Urbana,Sim,Não,Sim,Sim,Não
FAM03743,Dist. Industrial Sul,Industrial,Sim,Não,Sim,Não,Não
FAM03744,Zona Rural Norte,Rural,Sim,Não,Não,Não,Não
FAM03745,Thomaz Coelho,Urbana,Sim,Não,Não,Não,Não
FAM03746,Campina da Barra,Urbana,Não,Não,Sim,Sim,Não
FAM03747,Passaúna,Urbana,Não,Não,Não,Não,Sim
FAM03748,Dist. Industrial Norte,Industrial,Sim,Não,Sim,Não,Não
FAM03749,Zona Rural Leste,Rural,Sim,Não,Não,Não,Não
FAM03750,Dist. Industrial Sul,Industrial,Não,Não,Sim,Não,Não
FAM03751,Chapada,Urbana,Não,Não,Não,Não,Não
FAM03752,Zona Rural Sul,Rural,Sim,Não,Sim,Não,Não
FAM03753,Dist. Industrial Norte,Industrial,Sim,Não,Não,Não,Não
FAM03754,Costeira,Urbana,Sim,Não,Sim,Não,Não
FAM03755,Cachoeira,Urbana,Sim,Não,Sim,Não,Não
FAM03756,Fazenda Velha,Urbana,Sim,Não,Sim,Não,Não
FAM03757,Campina da Barra,Urbana,Não,Não,Não,Não,Não
FAM03758,Centro,Urbana,Não,Não,Sim,Não,Não
FAM03759,Dist. Industrial Sul,Industrial,Sim,Não,Não,Não,Não
FAM03760,São Luís,Urbana,Não,Não,Sim,Não,Não
FAM03761,São Luís,Urbana,Não,Não,Não,Sim,Não
FAM03762,Tindiquera,Urbana,Não,Não,Não,Não,Não
FAM03763,Tindiquera,Urbana,Sim,Não,Sim,Não,Não
FAM03764,Thomaz Coelho,Urbana,Não,Sim,Sim,Não,Não
FAM03765,Chapada,Urbana,Sim,Não,Não,Não,Não
FAM03766,Cachoeira,Urbana,Não,Sim,Sim,Não,Não
FAM03767,Centro,Urbana,Sim,Não,Não,Não,Não
FAM03768,Carvalho,Urbana,Sim,Não,Não,Não,Não
FAM03769,Passaúna,Urbana,Não,Não,Não,Não,Não
FAM03770,Chapada,Urbana,Sim,Não,Não,Não,Não
FAM03771,Chapada,Urbana,Não,Sim,Não,Não,Não
FAM03772,Dist. Industrial Sul,Industrial,Não,Não,Não,Não,Não
FAM03773,Estação,Urbana,Não,Não,Não,Não,Não
FAM03774,Dist. Industrial Norte,Industrial,Não,Não,Sim,Não,Não
FAM03775,Centro,Urbana,Não,Não,Não,Não,Sim
FAM03776,Zona Rural Sul,Rural,Não,Não,Sim,Não,Não
FAM03777,Campina da Barra,Urbana,Sim,Não,Sim,Não,Não
FAM03778,Dist. Industrial Sul,Industrial,Não,Não,Não,Não,Não
FAM03779,Iguaçu,Urbana,Não,Não,Não,Não,Não
FAM03780,Campina da Barra,Urbana,Sim,Não,Não,Não,Não
FAM03781,Dist. Industrial Sul,Industrial,Sim,Não,Sim,Não,Não
FAM03782,Cachoeira,Urbana,Não,Não,Sim,Sim,Não
FAM03783,Thomaz Coelho,Urbana,Não,Sim,Não,Não,Não
FAM03784,Carvalho,Urbana,Sim,Não,Não,Não,Não
FAM03785,Boqueirão,Urbana,Não,Não,Não,Não,Não
FAM03786,Passaúna,Urbana,Sim,Sim,Não,Sim,Não
FAM03787,Campina da Barra,Urbana,Não,Não,Não,Sim,Não
